DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|25|15
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|48|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|29|8
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|32|10
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|38|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|16|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|31|8
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|42|3
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|55|3
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|18|303
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|41|6
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|47|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|K|28|6
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|25|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|14|7
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|32|3
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|16|19
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|37|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|36|4
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|35|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|19|33
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|26|7
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|39|3
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|18|292
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|41|3
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|23|10
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|42|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|55|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|58|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|22|9
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|49|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|34|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|33|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|45|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|44|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|15|5
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|24|5
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|27|3
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|31|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|47|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|17|9
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|21|13
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|46|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|50|1
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|38|5
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|30|2
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|40|3
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|29|3
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|28|7
2021-11|26|WOJ. ŒWIÊTOKRZYSKIE|M|20|19
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|7
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|38|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|20|23
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|19|75
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|39|4
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|24|12
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|47|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|50|2
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|35|8
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|43|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|29|6
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|32|9
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|22|19
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|16|2
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|31|10
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|51|2
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|30|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|6
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|41|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|16
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|19
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|52|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|61|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|25|7
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|34|9
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|42|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|40|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|59|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|44|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|33|8
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|53|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|46|4
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|45|2
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|57|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|18|266
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|K|28|9
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|36|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|53|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|13
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|50|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|51
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|7
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|40|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|43|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|16|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|55|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|38|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|41|2
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|33|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|39|9
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|35|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|7
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|54|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|32|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|8
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|44|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|45|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|8
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|6
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|42|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|15|2
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|293
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|16
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|17|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|60|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|5
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|14|2
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|37|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|34|3
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|10
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|51|2
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|49|1
2021-11|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|24
2021-11|30|WOJ. WIELKOPOLSKIE|K|23|28
2021-11|30|WOJ. WIELKOPOLSKIE|K|49|6
2021-11|30|WOJ. WIELKOPOLSKIE|K|16|10
2021-11|30|WOJ. WIELKOPOLSKIE|K|34|16
2021-11|30|WOJ. WIELKOPOLSKIE|K|52|2
2021-11|30|WOJ. WIELKOPOLSKIE|K|44|4
2021-11|30|WOJ. WIELKOPOLSKIE|K|19|186
2021-11|30|WOJ. WIELKOPOLSKIE|K|36|10
2021-11|30|WOJ. WIELKOPOLSKIE|K|27|26
2021-11|30|WOJ. WIELKOPOLSKIE|K|41|9
2021-11|30|WOJ. WIELKOPOLSKIE|K|28|18
2021-11|30|WOJ. WIELKOPOLSKIE|K|48|1
2021-11|30|WOJ. WIELKOPOLSKIE|K|43|7
2021-11|30|WOJ. WIELKOPOLSKIE|K|25|30
2021-11|30|WOJ. WIELKOPOLSKIE|K|46|3
2021-11|30|WOJ. WIELKOPOLSKIE|K|33|12
2021-11|30|WOJ. WIELKOPOLSKIE|K|51|2
2021-11|30|WOJ. WIELKOPOLSKIE|K|45|2
2021-11|30|WOJ. WIELKOPOLSKIE|K|32|18
2021-11|30|WOJ. WIELKOPOLSKIE|K|24|31
2021-11|30|WOJ. WIELKOPOLSKIE|K|47|3
2021-11|30|WOJ. WIELKOPOLSKIE|K|56|2
2021-11|30|WOJ. WIELKOPOLSKIE|K|29|24
2021-11|30|WOJ. WIELKOPOLSKIE|K|30|23
2021-11|30|WOJ. WIELKOPOLSKIE|K|39|10
2021-11|30|WOJ. WIELKOPOLSKIE|K|31|22
2021-11|30|WOJ. WIELKOPOLSKIE|K|57|3
2021-11|30|WOJ. WIELKOPOLSKIE|K|50|5
2021-11|30|WOJ. WIELKOPOLSKIE|K|14|3
2021-11|30|WOJ. WIELKOPOLSKIE|K|42|6
2021-11|30|WOJ. WIELKOPOLSKIE|K|35|11
2021-11|30|WOJ. WIELKOPOLSKIE|K|20|57
2021-11|30|WOJ. WIELKOPOLSKIE|K|54|3
2021-11|30|WOJ. WIELKOPOLSKIE|K|21|41
2021-11|30|WOJ. WIELKOPOLSKIE|K|15|6
2021-11|30|WOJ. WIELKOPOLSKIE|K|63|1
2021-11|30|WOJ. WIELKOPOLSKIE|K|40|4
2021-11|30|WOJ. WIELKOPOLSKIE|K|59|1
2021-11|30|WOJ. WIELKOPOLSKIE|K|58|1
2021-11|30|WOJ. WIELKOPOLSKIE|K|22|31
2021-11|30|WOJ. WIELKOPOLSKIE|K|53|4
2021-11|30|WOJ. WIELKOPOLSKIE|K|18|735
2021-11|30|WOJ. WIELKOPOLSKIE|K|26|16
2021-11|30|WOJ. WIELKOPOLSKIE|K|38|9
2021-11|30|WOJ. WIELKOPOLSKIE|K|37|8
2021-11|30|WOJ. WIELKOPOLSKIE|M|18|758
2021-11|30|WOJ. WIELKOPOLSKIE|M|28|16
2021-11|30|WOJ. WIELKOPOLSKIE|M|50|3
2021-11|30|WOJ. WIELKOPOLSKIE|M|53|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|41|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|30|11
2021-11|30|WOJ. WIELKOPOLSKIE|M|37|5
2021-11|30|WOJ. WIELKOPOLSKIE|M|15|28
2021-11|30|WOJ. WIELKOPOLSKIE|M|27|12
2021-11|30|WOJ. WIELKOPOLSKIE|M|45|2
2021-11|30|WOJ. WIELKOPOLSKIE|M|39|4
2021-11|30|WOJ. WIELKOPOLSKIE|M|59|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|51|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|14|41
2021-11|30|WOJ. WIELKOPOLSKIE|M|42|3
2021-11|30|WOJ. WIELKOPOLSKIE|M|46|3
2021-11|30|WOJ. WIELKOPOLSKIE|M|20|58
2021-11|30|WOJ. WIELKOPOLSKIE|M|21|35
2021-11|30|WOJ. WIELKOPOLSKIE|M|29|14
2021-11|30|WOJ. WIELKOPOLSKIE|M|40|4
2021-11|30|WOJ. WIELKOPOLSKIE|M|32|10
2021-11|30|WOJ. WIELKOPOLSKIE|M|31|11
2021-11|30|WOJ. WIELKOPOLSKIE|M|70|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|34|2
2021-11|30|WOJ. WIELKOPOLSKIE|M|52|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|25|19
2021-11|30|WOJ. WIELKOPOLSKIE|M|35|4
2021-11|30|WOJ. WIELKOPOLSKIE|M|64|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|16|88
2021-11|30|WOJ. WIELKOPOLSKIE|M|23|18
2021-11|30|WOJ. WIELKOPOLSKIE|M|26|20
2021-11|30|WOJ. WIELKOPOLSKIE|M|33|10
2021-11|30|WOJ. WIELKOPOLSKIE|M|38|5
2021-11|30|WOJ. WIELKOPOLSKIE|M|60|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|17|8
2021-11|30|WOJ. WIELKOPOLSKIE|M|49|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|36|9
2021-11|30|WOJ. WIELKOPOLSKIE|M|19|140
2021-11|30|WOJ. WIELKOPOLSKIE|M|22|23
2021-11|30|WOJ. WIELKOPOLSKIE|M|24|17
2021-11|30|WOJ. WIELKOPOLSKIE|M|43|2
2021-11|30|WOJ. WIELKOPOLSKIE|M|44|2
2021-11|30|WOJ. WIELKOPOLSKIE|M|48|1
2021-11|30|WOJ. WIELKOPOLSKIE|M|47|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|65|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|25|24
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|30|8
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|47|5
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|21|30
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|32|12
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|26|19
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|51|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|15|3
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|55|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|48|3
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|54|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|19|55
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|40|7
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|44|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|29|14
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|66|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|49|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|57|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|37|7
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|24|23
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|41|3
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|31|9
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|70|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|22|23
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|18|217
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|28|8
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|33|9
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|39|3
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|43|5
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|52|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|27|12
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|45|6
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|20|29
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|36|7
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|46|5
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|38|7
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|34|6
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|56|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|16|3
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|35|7
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|23|20
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|42|4
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|K|50|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|51|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|32|9
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|26|14
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|40|5
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|50|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|34|7
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|33|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|61|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|21|20
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|43|3
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|28|11
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|36|5
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|42|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|45|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|27|9
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|24|19
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|22|15
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|37|5
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|29|8
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|35|4
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|38|4
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|14|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|41|5
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|18|236
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|19|67
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|39|3
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|31|8
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|52|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|25|7
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|49|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|46|3
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|54|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|47|2
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|20|38
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|30|7
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|23|11
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|44|1
2021-11|32|WOJ. ZACHODNIOPOMORSKIE|M|17|3
